Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,5904405114070,Ślub zestaw 2 kieliszków Mąż -Żona,Podstawowa,2,szt.,"8,99",,"17,98",,23
T,5904405114087,Śluby zestaw 2 kieliszków Idealny Mąż/Żona,Podstawowa,1,szt.,"8,99",,"8,99",,23
T,5904405114247,Zestaw Kieliszków do szampana Slub,Podstawowa,1,szt.,"19,49",,"19,49",,23
T,5904405118993,"Kubek Baryłka 300ml- Babcia kocha,rozumie..",Podstawowa,9,szt.,"9,74",,"87,66",,23
T,5904405119006,Kubek Baryłka 300ml- Dla kochanej Babci,Podstawowa,5,szt.,"9,74",,"48,7",,23
T,5904405119013,Kubek Baryłka 300ml- Jak babcię kocham,Podstawowa,3,szt.,"9,74",,"29,22",,23
T,5904405119020,Kubek boss300ml-Super Dziadek,Podstawowa,18,szt.,"8,99",,"161,82",,23
T,5904405119037,Kubek boss300ml-Tu rządzi Dziadek,Podstawowa,23,szt.,"8,99",,"206,77",,23
T,5904405119044,"Zestaw 2 kubków NBC-Babciu,Dziadku przybij piątke",Podstawowa,14,szt.,"18,74",,"262,36",,23
T,5904405119051,"Zestaw 2 kubków NBC-garnuszek-Super babcia,dziadek",Podstawowa,3,szt.,"18,74",,"56,22",,23
T,5904405119068,Zestaw 2 kubków -Własność Super Babci\Dziadka,Podstawowa,2,szt.,"19,49",,"38,98",,23
T,5904405119075,"Zestaw 2 kubków NBC-Babcia gotuje,Dziadek ..",Podstawowa,5,szt.,"19,49",,"97,45",,23
T,5904405119082,Kubek boss300ml-Super Dziadek zawsze na czasie,Podstawowa,10,szt.,"8,99",,"89,9",,23
T,5904405119402,Orodzinowa stars magenta zestaw 18,Podstawowa,1,szt.,"22,49",,"22,49",,23
T,5904405119419,Urodzinowa stars magenta zestaw 30,Podstawowa,1,szt.,"22,49",,"22,49",,23
T,5904405119426,Urodzinowa stars magenta zestaw 40,Podstawowa,2,szt.,"22,49",,"44,98",,23
T,5904405119433,Urodzinowa stars megenta zestaw 50,Podstawowa,1,szt.,"22,49",,"22,49",,23
T,5904405119440,Urodzinowa stars magenta kubek - 18,Podstawowa,1,szt.,"10,49",,"10,49",,23
T,5904405119457,Urodzinowa stars magenta kubek 30,Podstawowa,1,szt.,"10,49",,"10,49",,23
T,5904405119464,Urodzinowa stars magenta kubek 40,Podstawowa,1,szt.,"10,49",,"10,49",,23
T,5904405119488,Stars Kieliszek do wina - 18-stka,Podstawowa,1,szt.,"14,24",,"14,24",,23
T,5904405119501,Urodzinowa stars magenta kieliszek 40,Podstawowa,1,szt.,"14,24",,"14,24",,23
T,5904405119525,urodzinowa stars magenta 18,Podstawowa,2,szt.,"11,99",,"23,98",,23
T,5904405119532,stars magenta-szklanka- 30 urodziny,Podstawowa,3,szt.,"11,99",,"35,97",,23
T,5904405119549,stars magenta-szklanka- 40 urodziny,Podstawowa,1,szt.,"11,99",,"11,99",,23
T,5904405119570,Urodzinowy stars granat kubek 30,Podstawowa,4,szt.,"9,37",,"37,48",,23
T,5904405119594,Urodzinowa stars granat kubek 50,Podstawowa,1,szt.,"9,37",,"9,37",,23
T,5904405119600,Urodzinowa stars granat zestaw 4 kieliszków-18,Podstawowa,1,szt.,"12,74",,"12,74",,23
T,5904405119617,Urodzinowa stars granat zestaw 4 kieliszków- 30ur.,Podstawowa,8,szt.,"12,74",,"101,92",,23
T,5904405119631,Urodzinowa stars garanat zestaw 4 kieliszków- 50,Podstawowa,1,szt.,"12,74",,"12,74",,23
T,5904405119648,Urodzinowy Kufel 18-tka,Podstawowa,6,szt.,"15,74",,"94,44",,23
T,5904405119655,Urodzinowy Kufel do piwa 30-tka,Podstawowa,1,szt.,"15,74",,"15,74",,23
T,5904405119686,Urodzinowa stars granat zestaw 18,Podstawowa,1,szt.,"22,49",,"22,49",,23
T,5904405119693,Urodzinowa stars granat 30 urodziny,Podstawowa,4,szt.,"22,49",,"89,96",,23
T,5904405119709,Urodzinowa stars granat zestaw 40 urodziny,Podstawowa,3,szt.,"22,49",,"67,47",,23
T,5904405119716,Urodzinowy stars granat zestaw 50 urodziny,Podstawowa,1,szt.,"22,49",,"22,49",,23
T,5904405119747,Urodzinowa stars magenta zestaw Urodziny,Podstawowa,2,szt.,"22,49",,"44,98",,23
T,5904405119778,stars magenta w dniu urodzin,Podstawowa,3,szt.,"11,99",,"35,97",,23
T,5904405119785,Stars Granat Urodzinowy Kubek,Podstawowa,7,szt.,"9,37",,"65,59",,23
T,5904405119792,Urodzinowa Sta.grt. zestaw 4 kieliszków Urodziny,Podstawowa,3,szt.,"12,47",,"37,41",,23
T,5904405119808,"Urodzinowy Kufel do piwa ""Urodziny""",Podstawowa,1,szt.,"15,74",,"15,74",,23
T,5904405119815,Urodzinowa stars granat zestaw Urodziny,Podstawowa,4,szt.,"22,49",,"89,96",,23
T,5904405120545,Kubek z nadrukiem - buźki,Podstawowa,148,szt.,"6,5",,962,,23
T,5904405120576,Kubek z nadrukiem - balonik,Podstawowa,140,szt.,"6,5",,910,,23
T,5904405121634,szklanka z otwieraczem super chłopak,Podstawowa,2,szt.,"20,99",,"41,98",,23
T,5904405121641,szklanka z otwieraczem - magik,Podstawowa,2,szt.,"20,99",,"41,98",,23
T,5904405121658,kubek szybki i wściekły,Podstawowa,3,szt.,"10,87",,"32,61",,23
T,5904405121665,kubek chłopaki nie płaczą,Podstawowa,3,szt.,"10,87",,"32,61",,23
T,5904405121672,kubek odpicowany egzemplarz,Podstawowa,4,szt.,"10,87",,"43,48",,23
T,5904405121689,kufel - love piffko,Podstawowa,1,szt.,"18,74",,"18,74",,23
T,5904405121696,kufel - piwo jest dobre..,Podstawowa,1,szt.,"18,74",,"18,74",,23
T,5904405121719,kufel do piwa - piwo idealnie chłodzi,Podstawowa,1,szt.,"18,74",,"18,74",,23
T,5904405121726,kufel lej do pełna,Podstawowa,3,szt.,"18,74",,"56,22",,23
T,5904405121733,kufel -najwyższy czas na..,Podstawowa,1,szt.,"18,74",,"18,74",,23
T,5904405122891,Kubek boss- Dziadek koneser wdzięków babci,Podstawowa,69,szt.,"8,99",,"620,31",,23
T,5904405122907,Kubek boss- Kubek boss- Dziadek na luzie,Podstawowa,30,szt.,"8,99",,"269,7",,23
T,5904405122914,Kubek boss- Kubek boss- Dziadek gentleman,Podstawowa,28,szt.,"8,99",,"251,72",,23
T,5904405122921,Szklanka do piwa -Dziadek koneser wdzięków babci,Podstawowa,3,szt.,"12,37",,"37,11",,23
T,5904405122938,Szklanka do piwa -Dziadek na luzie,Podstawowa,3,szt.,"12,37",,"37,11",,23
T,5904405122945,Szklanka do piwa -Dziadek gentleman,Podstawowa,3,szt.,"12,37",,"37,11",,23
T,5904405122983,Zestaw kubek i szklanka do piwa Dla super dziadka,Podstawowa,2,szt.,"22,49",,"44,98",,23
T,5904405122990,Zestaw dzień babci-kieliszek do wina i kubek,Podstawowa,4,szt.,"26,24",,"104,96",,23
T,5904405123003,Kubek NBC Skos 300ml-Dla Babci,Podstawowa,14,szt.,"10,49",,"146,86",,23
T,5904405123027,Kubek NBC Skos 300ml-Najlepsza Babcia na świecie,Podstawowa,3,szt.,"10,49",,"31,47",,23
T,5904405123065,Zestaw kubek i mini piersiówka Najlepszy Dziadek,Podstawowa,6,szt.,"29,99",,"179,94",,23
T,5904405123072,Zestaw dzień babci- Kubek i świeczka- Najlepsza..,Podstawowa,3,szt.,"29,99",,"89,97",,23
T,5904405123157,Zestaw kubek i mini piersiówka-Dla wspaniałego..,Podstawowa,4,szt.,"26,24",,"104,96",,23
T,5904405123164,Zestaw kubek i mini piersiówka-Dziadek Super Spec,Podstawowa,4,szt.,"26,24",,"104,96",,23
T,5904405123188,Kubek z zaparzaczem NBC 330ml-Dla babci,Podstawowa,10,szt.,"20,99",,"209,9",,23
T,5904405128190,Kieliszek grawer w op. kropki,Podstawowa,1,szt.,"13,99",,"13,99",,23
T,5904555002128,chb1-5-018-50 balony glossy 12 cm,Podstawowa,2,szt.,"10,78",,"21,56",,23
T,5904555002159,chb1-5-019-50 balony glossy 12 cm,Podstawowa,8,szt.,"8,77",,"70,16",,23
T,5904555002180,balony glossy 12cm różowe złoto 12cm,Podstawowa,3,szt.,"8,77",,"26,31",,23
T,5904555002548,balon piłki 6 szt ECO33P-203-008-6,Podstawowa,4,op.,"5,31",,"21,24",,23
T,5904555003378,Balon foliowy Bride panterka,Podstawowa,1,szt.,"3,02",,"3,02",,23
T,5904555003415,balon butelka szampana Bride,Podstawowa,2,szt.,"4,67",,"9,34",,23
T,5904555005266,Balon foliowy Bride biały,Podstawowa,5,szt.,"0,5",,"2,5",,23
T,5904555005303,Balon foliowy biały bride,Podstawowa,6,szt.,"0,5",,3,,23
T,5904555005501,"balon foliowy serce 75*64,5 różowy",Podstawowa,3,szt.,"4,73",,"14,19",,23
T,5904555005587,Balon foliowy serce 75*64.5 czerwone,Podstawowa,4,szt.,"4,54",,"18,16",,23
T,5904555005587,Balon foliowy serce 75*64.5 czerwone,Podstawowa,66,szt.,"4,6",,"303,6",,23
T,5904555005945,balon foliowy nietoperz,Podstawowa,2,szt.,"14,06",,"28,12",,23
T,5904555005983,balon foliowy okulary serca,Podstawowa,16,szt.,"2,4",,"38,4",,23
T,5904555006027,Balon fol gwiadka złota New Year,Podstawowa,20,szt.,"3,09",,"61,8",,23
T,5904555006027,Balon fol gwiadka złota New Year,Podstawowa,1,szt.,"3,86",,"3,86",,23
T,5904555006065,balon hocus pocus18'',Podstawowa,1,szt.,"3,02",,"3,02",,23
T,5904555006140,Balon foliowy kot 96x95cm,Podstawowa,1,szt.,"2,58",,"2,58",,23
T,5904555006348,tatuaże,Podstawowa,3,szt.,"4,7",,"14,1",,23
T,5904555006591,zestaw balonów,Podstawowa,2,szt.,"4,6",,"9,2",,23
T,5904555006591,zestaw balonów,Podstawowa,2,szt.,"5,57",,"11,14",,23
T,5904555006621,zestaw balonów hocus pokus,Podstawowa,6,szt.,"4,6",,"27,6",,23
T,5904555007062,Kurtyna christmas,Podstawowa,1,szt.,"8,52",,"8,52",,23
T,5904555007291,"Balon foliowy gwiazda 3D,srebrny,95cm",Podstawowa,5,szt.,"9,9",,"49,5",,23
T,5904555007338,"Balon foliowy gwiazda 3D,srebrny,70cm",Podstawowa,13,szt.,"7,99",,"103,87",,23
T,5904555007376,"Balon foliowy gwiazda 3D 95 cm,czarny",Podstawowa,12,szt.,"9,9",,"118,8",,23
T,5904555007413,balon foliowy gwiazda 3d 70cm czarny FB68M-010,Podstawowa,1,szt.,"7,99",,"7,99",,23
T,5904555007413,balon foliowy gwiazda 3d 70cm czarny FB68M-010,Podstawowa,10,szt.,"9,99",,"99,9",,23
T,5904555007505,Balon merry christmas,Podstawowa,6,szt.,"2,56",,"15,36",,23
T,5904555007543,Balon auto -choinka-prezenty,Podstawowa,3,szt.,"13,19",,"39,57",,23
T,5904555007628,Balon fol biały Zegar,Podstawowa,3,szt.,"3,02",,"9,06",,23
T,5904555007703,Balon fol złoty Zegar,Podstawowa,1,szt.,"2,44",,"2,44",,23
T,5904555007741,Balon fol czarny Happy New Year,Podstawowa,30,szt.,"2,17",,"65,1",,23
T,5904555007741,Balon fol czarny Happy New Year,Podstawowa,8,szt.,"2,71",,"21,68",,23
T,5904555007826,Balon foliowy butelka Happy New Year,Podstawowa,2,szt.,"6,88",,"13,76",,23
T,5904555007864,Karteczki na patyczku biały,Podstawowa,3,szt.,"4,29",,"12,87",,23
T,5904555008533,maska karnawałowa złota,Podstawowa,3,szt.,"1,98",,"5,94",,23
T,5904555008700,Balon foliowy Cyfra 0 biała,Podstawowa,4,szt.,"3,1",,"12,4",,23
T,5904555008700,Balon foliowy Cyfra 0 biała,Podstawowa,2,szt.,"5,72",,"11,44",,23
T,5904555008717,Balon foliowy Cyfra 1 biała,Podstawowa,1,szt.,"5,72",,"5,72",,23
T,5904555008724,Balon foliowy cyfra 2 biała,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5904555008731,Balon foliowy cyfra 3 biała,Podstawowa,2,szt.,"4,3",,"8,6",,23
T,5904555008748,Balon foliowy Cyfra 4 biała,Podstawowa,3,szt.,"5,72",,"17,16",,23
T,5904555008755,Balon foliowy Cyfra 5 biała,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5904555008755,Balon foliowy Cyfra 5 biała,Podstawowa,1,szt.,"5,72",,"5,72",,23
T,5904555008762,Balon foliowy Cyfra 6 biała,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5904555008762,Balon foliowy Cyfra 6 biała,Podstawowa,3,szt.,"5,72",,"17,16",,23
T,5904555008779,Balon foliowy cyfra 7 biała,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5904555008779,Balon foliowy cyfra 7 biała,Podstawowa,3,szt.,"5,72",,"17,16",,23
T,5904555008786,Balon foliowy Cyfra 8 biała,Podstawowa,1,szt.,"5,72",,"5,72",,23
T,5904555008793,Balon foliowy cyfra 9 biała,Podstawowa,3,szt.,"5,72",,"17,16",,23
T,5904555009295,Zestaw bal. Happy New Year,Podstawowa,5,szt.,"4,16",,"20,8",,23
T,5904555010130,Balon śnieżka,Podstawowa,10,szt.,"2,43",,"24,3",,23
T,5904555010130,Balon śnieżka,Podstawowa,4,szt.,"4,86",,"19,44",,23
T,5904555010147,mikołaj balon,Podstawowa,1,szt.,"12,2",,"12,2",,23
T,5904555010352,Balon foliowy Drink z oliwką,Podstawowa,4,szt.,"6,5",,26,,23
T,5904555010420,"balon laska cukrowa 14,5x31 cm",Podstawowa,2,szt.,"10,99",,"21,98",,23
T,5904555010468,"balon foliowy cukierek 40x16,5",Podstawowa,6,szt.,"6,62",,"39,72",,23
T,5904555010505,girlanda balonowa hallowen,Podstawowa,1,szt.,15,,15,,23
T,5904555010741,balon foliowy gołąb,Podstawowa,5,szt.,"6,17",,"30,85",,23
T,5904555010758,"Balon foliowy Serce Kocham Cię 18""",Podstawowa,1,szt.,"3,1",,"3,1",,23
T,5904555010796,Balon foliowy Pierwsza komunia niebieski,Podstawowa,14,szt.,"2,86",,"40,04",,23
T,5904555010826,balon foliowy okrągły pastylka 45cm srebrny,Podstawowa,12,szt.,"2,03",,"24,36",,23
T,5904555010840,balon foliowy okrągły pastylka 59 cm srebrny,Podstawowa,4,szt.,"1,26",,"5,04",,23
T,5904555010871,Balon foliowy IHS,Podstawowa,9,szt.,"2,86",,"25,74",,23
T,5904555010888,Pterodaktyl balon foliowy,Podstawowa,8,szt.,"6,5",,52,,23
T,5904555011571,balon foliowy pudel,Podstawowa,1,szt.,"15,43",,"15,43",,23
T,5904555012035,Baner I love You,Podstawowa,1,szt.,"13,11",,"13,11",,23
T,5904555013209,Balon foliowy wieloryb,Podstawowa,13,szt.,"7,05",,"91,65",,23
T,5904555013216,Balon foliowy triceratops,Podstawowa,2,szt.,"11,38",,"22,76",,23
T,5904555013612,Baner baby shower j. różowy,Podstawowa,2,szt.,"5,37",,"10,74",,23
T,5904555013612,Baner baby shower j. różowy,Podstawowa,1,szt.,"5,96",,"5,96",,23
T,5904555013698,Baner baby shower złoty,Podstawowa,3,szt.,"6,46",,"19,38",,23
T,5904555013773,Balon foliowy myszka,Podstawowa,5,szt.,"4,36",,"21,8",,23
T,5904555013773,Balon foliowy myszka,Podstawowa,5,szt.,"5,23",,"26,15",,23
T,5904555013780,Balon foliowy grzechotka miś,Podstawowa,23,szt.,"6,35",,"146,05",,23
T,5904555013803,Balon foliowy oh baby,Podstawowa,11,szt.,"2,98",,"32,78",,23
T,5904555014596,Girlanda na zdjęcia - wieloryb,Podstawowa,2,szt.,"10,52",,"21,04",,23
T,5904555014602,Girlanda na zdjęcia-bocian,Podstawowa,2,szt.,"10,52",,"21,04",,23
T,5904555014718,Baner Oh Baby,Podstawowa,3,szt.,"11,15",,"33,45",,23
T,5904555014756,"Balon foliowy Bocian103x60cm,j.różowy",Podstawowa,4,szt.,"6,25",,25,,23
T,5904555014770,Balon foliowy miś na księżycu,Podstawowa,4,szt.,"8,75",,35,,23
T,5904555015098,Opaski Bride Squad,Podstawowa,4,szt.,"9,07",,"36,28",,23
T,5904555015098,Opaski Bride Squad,Podstawowa,4,szt.,"10,55",,"42,2",,23
T,5904555015623,topper na tort oh baby złoty,Podstawowa,4,szt.,"6,03",,"24,12",,23
T,5904555015630,baner oh baby,Podstawowa,4,szt.,0,,0,,23
T,5904555016064,Balon foliowy aniołek,Podstawowa,1,szt.,"4,82",,"4,82",,23
T,5904555016101,Balon foliowy miś 72x104,Podstawowa,9,szt.,"6,68",,"60,12",,23
T,5904555016149,Naklejki na kieliszki Mąż i Żona,Podstawowa,13,szt.,"3,21",,"41,73",,23
T,5904555016590,Balon foliowy Cytrynka 50x75 cm,Podstawowa,2,szt.,"4,79",,"9,58",,23
T,5904555016606,Balon foliowy bączek,Podstawowa,6,szt.,"5,55",,"33,3",,23
T,5904555017139,balon foliowy serce jasny róż,Podstawowa,2,szt.,"1,42",,"2,84",,23
T,5904555018136,"balony strong 30 cm nude, 100szt",Podstawowa,3,szt.,"17,89",,"53,67",,23
T,5904555018396,SB14P-098-50,Podstawowa,1,szt.,"9,43",,"9,43",,23
T,5904555018624,Wianek z welonem mix,Podstawowa,2,szt.,"18,42",,"36,84",,23
T,5904555018709,baner wieczór pańienski,Podstawowa,2,szt.,"1,79",,"3,58",,23
T,5904555018785,Balon foliowy Pierwsza Komunia biały,Podstawowa,25,szt.,"2,66",,"66,5",,23
T,5904555018822,balon foliowy dla kochanej mamy,Podstawowa,1,szt.,"3,68",,"3,68",,23
T,5904555018860,balon foliowy strój kąpielowy 46x76cm,Podstawowa,3,szt.,"1,85",,"5,55",,23
T,5904555018860,balon foliowy strój kąpielowy 46x76cm,Podstawowa,10,szt.,"3,63",,"36,3",,23
T,5904555018860,balon foliowy strój kąpielowy 46x76cm,Podstawowa,1,szt.,"5,08",,"5,08",,23
T,5904555018907,Zestaw napis balonowy Bride,Podstawowa,2,szt.,"6,32",,"12,64",,23
T,5904555019409,Balon foliowy cyfra 5 - zebra,Podstawowa,2,szt.,"6,04",,"12,08",,23
T,5904555019423,Balon foliowy cyfra 7 - krokodyl,Podstawowa,3,szt.,"6,04",,"18,12",,23
T,5904555019447,Balon foliowy cyfra 9 - tygrys,Podstawowa,2,szt.,"6,04",,"12,08",,23
T,5904555019720,Balon foliowy w Kształcie balonu,Podstawowa,5,szt.,"10,04",,"50,2",,23
T,5904555019782,Balony Pierwsza Komunia Święta 1op./6szt.,Podstawowa,20,szt.,"4,64",,"92,8",,23
T,5904555019867,ściana na shoty muszelka,Podstawowa,1,szt.,"3,89",,"3,89",,23
T,5904555020917,Balon foliowy pojazdy budowlane,Podstawowa,5,szt.,"2,92",,"14,6",,23
T,5904555022447,baner halloween pomarańczowy,Podstawowa,6,szt.,"7,09",,"42,54",,23
T,5904555024236,"Tatuaże zmywalne  Blizny ,mix",Podstawowa,4,szt.,"2,86",,"11,44",,23
T,5904555024380,"Gra Świąteczna ""Zgadnij co to?""",Podstawowa,1,szt.,"12,25",,"12,25",,23
T,5904555024540,Skrzynka na Listy do Mikołaja,Podstawowa,3,szt.,"7,15",,"21,45",,23
T,5904555024700,Baner Happy New Year,Podstawowa,7,szt.,"6,1",,"42,7",,23
T,5904555024854,Opaska Prezent,Podstawowa,2,szt.,"6,24",,"12,48",,23
T,5904555025011,Dekoracja Świąteczna - Ślady Mikołaja,Podstawowa,1,szt.,"4,38",,"4,38",,23
T,5904555025134,gadżety do zdjęć,Podstawowa,3,szt.,"5,81",,"17,43",,23
T,5904555025172,talerzyki zegar,Podstawowa,5,szt.,"2,5",,"12,5",,23
T,5904555025288,papier do pakowania merry christmas 70x200cm,Podstawowa,6,szt.,"2,07",,"12,42",,23
T,5904555025349,papier do pakowania dziadek do orzechów70x200cm,Podstawowa,6,szt.,"2,07",,"12,42",,23
T,5904555027060,balon foliowy penis różowe-złoto,Podstawowa,5,szt.,"5,65",,"28,25",,23
T,5904555027190,balon chb1-18-018-5 balony glossy 46 cm,Podstawowa,1,szt.,"13,26",,"13,26",,23
T,5904555027275,balony glossy 46cm różowe złoto,Podstawowa,1,szt.,"10,78",,"10,78",,23
T,5904555027350,"Balon okrągły 1m,Pastel rosemary green",Podstawowa,4,szt.,"8,03",,"32,12",,23
T,5904555027534,"Serwetki IHS 33x33cm, złoty 1op./12szt.",Podstawowa,20,szt.,"2,16",,"43,2",,23
T,5904555027541,Serwetki IHS,Podstawowa,12,szt.,"1,69",,"20,28",,23
T,5904555027596,sb5p-022 balony strong 12cm alabaster,Podstawowa,1,szt.,"9,44",,"9,44",,23
T,5904555027596,sb5p-022 balony strong 12cm alabaster,Podstawowa,2,szt.,"11,61",,"23,22",,23
T,5904555028241,balony strong 30cm alabastrowy 50szt,Podstawowa,2,szt.,"9,43",,"18,86",,23
T,5904555028241,balony strong 30cm alabastrowy 50szt,Podstawowa,3,szt.,"11,6",,"34,8",,23
T,5904555028371,zaproszenia triceratops,Podstawowa,56,szt.,"1,29",,"72,24",,23
T,5904555028388,zaproszenia autko,Podstawowa,43,szt.,"1,29",,"55,47",,23
T,5904555028456,Balon foliowy miś na księżycu 80x98 n.,Podstawowa,6,szt.,"8,75",,"52,5",,23
T,5904555028463,Balon foliowy Chrzest Święty,Podstawowa,16,szt.,"3,2",,"51,2",,23
T,5904555028807,Serwetki gamepady 1op./12szt.,Podstawowa,1,szt.,"5,26",,"5,26",,23
T,5904555029088,Balon Foliowy Pad,Podstawowa,18,szt.,"2,94",,"52,92",,23
T,5904555029088,Balon Foliowy Pad,Podstawowa,1,szt.,"4,91",,"4,91",,23
T,5904555029194,Balon foliowy game over,Podstawowa,5,szt.,"1,66",,"8,3",,23
T,5904555029194,Balon foliowy game over,Podstawowa,12,szt.,4,,48,,23
T,5904555029231,Stojak do balonów 160cm,Podstawowa,1,szt.,"10,84",,"10,84",,23
T,5904555029309,baner level up 2.5m,Podstawowa,10,szt.,"9,26",,"92,6",,23
T,5904555029934,pudełka na popcorn play 1op./6szt.,Podstawowa,3,szt.,"6,2",,"18,6",,23
T,5904555034624,balon foliowy cyfra 2 j.niebieski,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5904555034983,balon cyfra 1 beż 72cm,Podstawowa,3,szt.,"3,46",,"10,38",,23
T,5904555035393,"Wstążka szyfonowa,łosoś ,40mm/5m",Podstawowa,2,szt.,"15,28",,"30,56",,23
T,5904555035447,"Wstążka szyfonowa,pistacja ,40mm/5m",Podstawowa,2,szt.,"15,28",,"30,56",,23
T,5904555035485,"Wstążka szyfonowa,jasny beż,40mm/5m",Podstawowa,2,szt.,"15,28",,"30,56",,23
T,5904555035553,Tablica rej. Mąż-Żona,Podstawowa,4,szt.,"2,19",,"8,76",,23
T,5904555036413,"Butla z helem,różowy,50 balonów",Podstawowa,7,szt.,"91,2",,"638,4",,23
T,5904555039490,kokarda 30cm,Podstawowa,1,szt.,11,,11,,23
T,5904555039551,kokarda 40cm,Podstawowa,1,szt.,"19,88",,"19,88",,23
T,5904555040922,Balon gumowy Chrzest Święty różowe 6 szt,Podstawowa,9,szt.,"3,27",,"29,43",,23
T,5904555040960,Balon Eco Chrzest Świety,Podstawowa,7,szt.,"3,26",,"22,82",,23
T,5904555041516,Topper na tort Chrzest Święty,Podstawowa,4,szt.,"4,59",,"18,36",,23
T,5904555043183,Balon foliowy piwo 66x54,Podstawowa,3,szt.,"4,52",,"13,56",,23
T,5904555043268,Balon foliowy skrzydła motyla różowe,Podstawowa,2,szt.,"5,03",,"10,06",,23
T,5904555043305,Balon foliowy skrzydła motyla fioletowe,Podstawowa,1,szt.,"5,03",,"5,03",,23
T,5904555044425,świece krwawiące,Podstawowa,2,szt.,"7,95",,"15,9",,23
T,5904555045477,balon foliowy pastylka z falbanką One,Podstawowa,2,szt.,"4,34",,"8,68",,23
T,5904555045637,Balon gumowy Jumbo biały 60 cm,Podstawowa,2,szt.,"4,57",,"9,14",,23
T,5904555045651,"Balon okrągły 60cm,Pastel Black",Podstawowa,2,szt.,"3,66",,"7,32",,23
T,5904555045811,Balon okrągły 60cm,Podstawowa,1,szt.,"4,26",,"4,26",,23
T,5904555045873,"Balon okrągły 60cm, pastel burgundy",Podstawowa,2,szt.,"3,66",,"7,32",,23
T,5904555046023,SB14P-491,Podstawowa,1,szt.,"17,89",,"17,89",,23
T,5904555046757,"Balony 30cm,Baby girl,mix(1op./6szt.)",Podstawowa,2,szt.,"5,61",,"11,22",,23
T,5904555046788,"Balony 30cm,Baby boy,mix(1op./6szt.)",Podstawowa,8,szt.,"5,61",,"44,88",,23
T,5904555047617,Świeczka urodzinowa 1 z misiem,Podstawowa,10,szt.,"2,37",,"23,7",,23
T,5904555047617,Świeczka urodzinowa 1 z misiem,Podstawowa,4,szt.,"2,38",,"9,52",,23
T,5904555047907,korona księżniczki,Podstawowa,1,szt.,13,,13,,23
T,5904555048393,dekoracja do mufinek nietoperze,Podstawowa,1,szt.,"3,23",,"3,23",,23
T,5904555049529,Balon foliowy wóz strażacki,Podstawowa,3,szt.,"8,59",,"25,77",,23
T,5904555052079,tatuaże dziecięce,Podstawowa,1,szt.,"3,91",,"3,91",,23
T,5904555052444,kredki do malowania,Podstawowa,1,szt.,"11,4",,"11,4",,23
T,5904555052727,balon foliowy happy birthday niebieski,Podstawowa,4,szt.,"5,77",,"23,08",,23
T,5904555052765,balon foliowy happy birthday beż,Podstawowa,4,szt.,"5,77",,"23,08",,23
T,5904555055186,"tasiemka satynowa złamana biel,12mm/25m",Podstawowa,2,szt.,"1,18",,"2,36",,23
T,5904555055469,"tasiemka satynowa pistacjowa,25mm/25m",Podstawowa,4,szt.,"2,34",,"9,36",,23
T,5904555055506,"tasiemka satynowa złamana biel,25mm/25m",Podstawowa,5,szt.,"2,34",,"11,7",,23
T,5904555055544,"tasiemka satynowa brzoskwinia,25mm/25m",Podstawowa,3,szt.,"2,34",,"7,02",,23
T,5904555055742,Tasiemka satyna butelkowa zieleń 38mm/25m,Podstawowa,3,szt.,"3,84",,"11,52",,23
T,5904555055827,tasiemka stynowa,Podstawowa,5,szt.,"3,84",,"19,2",,23
T,5904555055865,tasiemka stynowa,Podstawowa,5,szt.,"3,84",,"19,2",,23
T,5904555055902,tasiemka stynowa,Podstawowa,4,szt.,"3,84",,"15,36",,23
T,5904555056107,Tasiemka satyna zimny złoty 50mm/25m,Podstawowa,2,szt.,"5,3",,"10,6",,23
T,5904555056626,Tasiemka satynowa -brzoskwinia 100mm/25m,Podstawowa,1,szt.,"15,96",,"15,96",,23
T,5904555057791,"tasiemka satynowa jasny brudny róż,12mm/25m",Podstawowa,1,szt.,"1,18",,"1,18",,23
T,5904555057852,tasiemka stynowa,Podstawowa,4,szt.,"3,84",,"15,36",,23
T,5904555057876,tasiemka stynowa,Podstawowa,4,szt.,"3,84",,"15,36",,23
T,5904555059184,SB14P-08 BALONY STRONG,Podstawowa,1,szt.,"17,8",,"17,8",,23
T,5904555059269,balon strong pastel 30cm,Podstawowa,5,szt.,"17,89",,"89,45",,23
T,5904555059344,SB14M-019Z,Podstawowa,2,szt.,"22,9",,"45,8",,23
T,5904555059733,pokrowiec na stół bankietowy 183x76x74cm,Podstawowa,3,szt.,"25,44",,"76,32",,23
T,5904555060180,Piniata Body Dziecięce Boy or Girl,Podstawowa,1,szt.,"22,08",,"22,08",,23
T,5904555060326,Kij do rozbijania piniaty,Podstawowa,1,szt.,"4,72",,"4,72",,23
T,5904555061125,Tasiemka welurowa czerwona 25mm/10m,Podstawowa,1,szt.,"9,92",,"9,92",,23
T,5904555061163,"Tasiemka welurowa ,butelkowa zieleń 25mm/10m",Podstawowa,2,szt.,"9,92",,"19,84",,23
